State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Assam,Nagaon,"Ambagan APMC",Tomato,Tomato,FAQ,03/09/2026,3100,3350,3200
"Andhra Pradesh",Kakinada,"Peddapuram APMC",Paddy(Common),1001,FAQ,03/09/2026,2369,2390,2369
"Tamil Nadu",Madurai,"Thirumangalam(Uzhavar Sandhai )",Brinjal,Round,Local,03/09/2026,3500,4000,3750
"Tamil Nadu",Madurai,"Thirumangalam(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,03/09/2026,1500,2000,1750
"Tamil Nadu",Madurai,"Thirumangalam(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,03/09/2026,3000,3200,3100
"Tamil Nadu",Madurai,"Thirumangalam(Uzhavar Sandhai )",Coconut,Coconut,Local,03/09/2026,6500,7000,6750
"Tamil Nadu",Madurai,"Thirumangalam(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,03/09/2026,5000,5500,5250
"Tamil Nadu",Madurai,"Thirumangalam(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,03/09/2026,7000,8000,7500
"Tamil Nadu",Madurai,"Thirumangalam(Uzhavar Sandhai )","Onion Green","Onion Green",Local,03/09/2026,7000,8000,7500
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )",Brinjal,Round,Local,03/09/2026,3600,4000,3800
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,03/09/2026,4000,4500,4250
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )",Papaya,Papaya,Local,03/09/2026,4000,4500,4250
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )",Banana,Besrai,Local,03/09/2026,3000,4000,3500
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,03/09/2026,2600,3000,2800
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,03/09/2026,2600,3200,2900
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )",Coconut,Coconut,Local,03/09/2026,6800,7000,6900
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,03/09/2026,3600,4000,3800
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )","Green Avare(W)","Green Avare (W)",Local,03/09/2026,6000,6500,6250
"Tamil Nadu",Madurai,"Melur(Uzhavar Sandhai )","Onion Green","Onion Green",Local,03/09/2026,7500,8000,7750
"Tamil Nadu",Salem,"Vazhapadi(Uzhavar Sandhai)",Brinjal,Other,Local,03/09/2026,2800,2800,2800
"Tamil Nadu",Salem,"Vazhapadi(Uzhavar Sandhai)","Cluster beans","Cluster Beans",Local,03/09/2026,3400,3400,3400
"Tamil Nadu",Salem,"Vazhapadi(Uzhavar Sandhai)",Ginger(Green),"Green Ginger",Local,03/09/2026,10000,16000,13000
"Tamil Nadu",Salem,"Vazhapadi(Uzhavar Sandhai)","Banana - Green","Banana - Green",Local,03/09/2026,2500,2500,2500
"Tamil Nadu",Salem,"Vazhapadi(Uzhavar Sandhai)",Coconut,Coconut,Local,03/09/2026,6000,6500,6250
"Tamil Nadu",Salem,"Vazhapadi(Uzhavar Sandhai)",Carrot,Pusakesar,Local,03/09/2026,6500,7000,6750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Coriander(Leaves),"I Sort",Local,03/09/2026,5500,6000,5750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)","Bhindi(Ladies Finger)",Bhindi,Local,03/09/2026,3500,4000,3750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Cowpea(Veg),"Cowpea (Veg)",Local,03/09/2026,3500,4000,3750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)","Banana - Green","Banana - Green",Local,03/09/2026,2000,3000,2500
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Tapioca,Tapioca,Local,03/09/2026,3000,3500,3250
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Coconut,Coconut,Local,03/09/2026,5500,6000,5750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Beetroot,Beetroot,Local,03/09/2026,6500,7000,6750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Ridgeguard(Tori),Ridgeguard(Tori),Local,03/09/2026,4500,5000,4750
"Tamil Nadu",Karur,"Gandhigramam(Uzhavar Sandhai)",Drumstick,Drumstick,Local,03/09/2026,2500,3000,2750
Karnataka,"Bengaluru South","Ramanagara APMC",Cauliflower,Cauliflower,Local,03/09/2026,2000,3200,2400
Karnataka,"Bengaluru South","Ramanagara APMC",Ginger(Green),"Green Ginger",Local,03/09/2026,5400,12600,8500
Karnataka,"Bengaluru South","Ramanagara APMC",Carrot,Carrot,Local,03/09/2026,3000,5000,4400
Karnataka,"Bengaluru South","Ramanagara APMC",Cabbage,Cabbage,Local,03/09/2026,1000,1600,1200
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )",Brinjal,Other,Local,03/09/2026,5000,6000,5500
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,03/09/2026,5000,6000,5500
"Tamil Nadu",Pudukkottai,"Aranthangi(Uzhavar Sandhai )",Raddish,Raddish,Local,03/09/2026,3500,4000,3750
Keralam,Thirssur,"Chelakkara VFPCK Market",Cowpea(Veg),Other,"Grade A",03/09/2026,3500,4600,4500
"Madhya Pradesh",Harda,"Sirali(F&V) APMC","Sponge gourd","Sponge gourd","Grade A",03/09/2026,1000,1000,1000
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)",Ashgourd,Gouard,Local,03/09/2026,2500,3000,2750
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Ginger(Green),"Green Ginger",Local,03/09/2026,18000,19000,18500
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Carrot,Pusakesar,Local,03/09/2026,5000,5600,5300
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Beetroot,Beetroot,Local,03/09/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Ridgeguard(Tori),Ridgeguard(Tori),Local,03/09/2026,3000,3600,3300
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Raddish,Raddish,Local,03/09/2026,2000,2600,2300
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)","Green Avare(W)","Green Avare (W)",Local,03/09/2026,5000,5000,5000
"Tamil Nadu",Vellore,"Perampet(Uzhavar Sandhai)",Colacasia,Colacasia,Local,03/09/2026,5600,5600,5600
"Uttar Pradesh",Ayodhya,"Ayodhya APMC",Wood,Other,FAQ,03/09/2026,480,480,480
"Andhra Pradesh","Alluri Sitharama Raju","Araku Valley APMC",Ginger(Dry),Ginger-Organic,"Grade Range-1",03/09/2026,13000,13000,13000
Telangana,Siddipet,"Bejjenki APMC",Maize,Local,FAQ,03/09/2026,2250,2250,2250
"Andhra Pradesh",Palnadu,"Durgi APMC","Red gram split/Arhar dal/Tur dal","Arhar Dal(Tur)",FAQ,03/09/2026,8000,8600,8300
"Madhya Pradesh",Badwani,"Sendhwa(F&V) APMC",Pumpkin,Pumpkin,Large,03/09/2026,700,1000,800
"Madhya Pradesh",Badwani,"Sendhwa(F&V) APMC",Cucumbar(Kheera),Cucumbar,Medium,03/09/2026,400,800,600
Maharashtra,Pune,"Pune(Pimpri) ",Beetroot,Other,Local,03/09/2026,3000,3000,3000
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Onion,Bellary,Local,03/09/2026,5600,6000,5800
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,03/09/2026,3600,4000,3800
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,03/09/2026,1500,2000,1750
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Ashgourd,Gouard,Local,03/09/2026,2500,3000,2750
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,03/09/2026,2000,3000,2500
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,03/09/2026,2500,3000,2750
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Raddish,Raddish,Local,03/09/2026,3000,3200,3100
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )",Drumstick,Drumstick,Local,03/09/2026,2500,3000,2750
"Tamil Nadu",Karur,"Kulithalai(Uzhavar Sandhai )","Onion Green","Onion Green",Local,03/09/2026,7500,8000,7750
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Papaya,Papaya,Local,03/09/2026,5000,6000,5500
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Onion,Bellary,Local,03/09/2026,5000,6000,5500
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Potato,Other,Local,03/09/2026,2500,3000,2750
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,03/09/2026,4000,5000,4500
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Thondekai,Thondekai,Local,03/09/2026,4000,5000,4500
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Guava,"Guava Allahabad",Local,03/09/2026,5000,6000,5500
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Marigold(Calcutta),Marigold(Calcutta),Local,03/09/2026,12000,14000,13000
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,03/09/2026,3500,4000,3750
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )","Sweet Corn ","Sweet Corn ",Local,03/09/2026,4000,5000,4500
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Tomato,Local,Local,03/09/2026,1500,2000,1750
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,03/09/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Cabbage,Cabbage,Local,03/09/2026,3000,3500,3250
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Guava,"Guava Allahabad",Local,03/09/2026,3500,4000,3750
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,03/09/2026,3500,4000,3750
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,03/09/2026,3500,4000,3750
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Tomato,Local,Local,03/09/2026,2000,2400,2200
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,03/09/2026,3500,4000,3750
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,03/09/2026,1500,2000,1750
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,03/09/2026,1500,2000,1750
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Carrot,Pusakesar,Local,03/09/2026,5000,5500,5250
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Raddish,Raddish,Local,03/09/2026,3000,3500,3250
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,03/09/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,03/09/2026,2500,3000,2750
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )","Onion Green","Onion Green",Local,03/09/2026,6000,7000,6500
Telangana,"Ranga Reddy","Saroornagar,RBZ",Cucumbar(Kheera),Cucumbar,Medium,03/09/2026,1800,1800,1800
Telangana,"Ranga Reddy","Saroornagar,RBZ","Field Bean(Anumulu)","Field Bean(Anumulu)","Grade B",03/09/2026,3500,3500,3500
Telangana,"Ranga Reddy","Saroornagar,RBZ","French Beans(Frasbean)",Other,Medium,03/09/2026,5500,5500,5500
Telangana,"Ranga Reddy","Saroornagar,RBZ",Ridgeguard(Tori),Other,Medium,03/09/2026,2800,2800,2800
Telangana,"Ranga Reddy","Saroornagar,RBZ",Yam(Ratalu),"Yam (Ratalu)",Medium,03/09/2026,4000,4000,4000
"Uttar Pradesh",Fatehpur,"Jahanabad APMC","Green Gram(Moong)(Whole)",Other,FAQ,03/09/2026,8768,8768,8768
"Uttar Pradesh",Raebarelli,"Jayas APMC",Wheat,Dara,FAQ,03/09/2026,2650,2650,2650
"Uttar Pradesh",Mathura,"Kosikalan APMC",Potato,Other,FAQ,03/09/2026,600,600,600
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )","Water Melon","Water Melon",Local,03/09/2026,1000,1000,1000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )",Tomato,Deshi,Local,03/09/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,03/09/2026,1500,1500,1500
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,03/09/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,03/09/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )",Carrot,Pusakesar,Local,03/09/2026,7000,7000,7000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )",Cabbage,Cabbage,Local,03/09/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )",Raddish,Raddish,Local,03/09/2026,5000,5000,5000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,03/09/2026,3000,3000,3000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )",Lemon,Lemon,Local,03/09/2026,7000,7000,7000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )",Colacasia,Colacasia,Local,03/09/2026,4000,4000,4000
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,03/09/2026,22500,22500,22500
"Tamil Nadu",Kallakuruchi,"Kallakurichi(Uzhavar Sandhai )","Baby Corn","Baby Corn","Grade A",03/09/2026,3000,3000,3000
"Uttar Pradesh","Jalaun (Orai)","Konch APMC","Green Chilli",Other,FAQ,03/09/2026,2600,2600,2600
"Uttar Pradesh",Sitapur,"Mehmoodabad APMC","Mentha Oil",Other,FAQ,03/09/2026,130000,130000,130000
Bihar,Muzaffarpur,"Bhagwanpur Mandi APMC",Brinjal,"Arkasheela Mattigulla","Grade A",03/09/2026,2100,2100,2100
Bihar,Muzaffarpur,"Bhagwanpur Mandi APMC","Bhindi(Ladies Finger)",Bhindi,"Grade B",03/09/2026,950,950,950
Bihar,Muzaffarpur,"Bhagwanpur Mandi APMC",Cabbage,Cabbage,"Grade B",03/09/2026,2500,2500,2500
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai )",Banana,Besrai,Local,03/09/2026,4000,6000,5000
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai )",Potato,"Red Nanital",Local,03/09/2026,3000,3500,3250
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,03/09/2026,2500,3000,2750
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,03/09/2026,3000,4000,3500
Haryana,Panipat,"Panipat APMC",Apple,Other,Local,03/09/2026,2000,10000,6000
Haryana,Panipat,"Panipat APMC",Brinjal,Other,Local,03/09/2026,700,1000,850
Haryana,Panipat,"Panipat APMC",Onion,Onion,Local,03/09/2026,1000,4000,2500
Haryana,Panipat,"Panipat APMC",Tomato,Other,Local,03/09/2026,700,2100,1400
Punjab,Gurdaspur,"Gurdaspur APMC","Mousambi(Sweet Lime)",Other,"Grade A",03/09/2026,3800,3800,3800
"Uttar Pradesh",Farukhabad,"Mohamadabad APMC",Paddy(Common),Basmati,FAQ,03/09/2026,2015,2015,2015
"Andhra Pradesh",Nandyal,"Nandikotkur APMC",Maize,Hybrid,FAQ,03/09/2026,2250,2450,2350
"Andhra Pradesh",Srikakulam,"Jalumuru APMC",Paddy(Common),1121,FAQ,03/09/2026,2369,2369,2369
"Andhra Pradesh",Palnadu,"Macharla APMC",Paddy(Common),"B P T","Grade Range-1",03/09/2026,3000,3000,3000
"Andhra Pradesh",Palnadu,"Macharla APMC",Cotton,Bunny,"Grade Range-1",03/09/2026,9050,9050,9050
"Andhra Pradesh",Dr.B.R.A.Konaseema,"Ravulapalem (Kothapeta APMC)",Banana,Bhushavali(Pacha),Local,03/09/2026,2200,2600,2400
"Andhra Pradesh",Dr.B.R.A.Konaseema,"Ravulapalem (Kothapeta APMC)",Banana,Chakkarakeli(Red),Local,03/09/2026,4300,4800,4500
"Andhra Pradesh",Vijayanagaram,"Kothavalasa APMC",Paddy(Common),1001,Local,03/09/2026,2369,2369,2369
"Andhra Pradesh",Ananthapuramu,"Gooti APMC",Groundnut,Local,"Grade Range-1",03/09/2026,5769,6700,5950
"Andhra Pradesh","Parvathipuram Manyam","Kurupam APMC",Maize,Local,Local,03/09/2026,2400,2400,2400
"Andhra Pradesh",Eluru,"Polavaram APMC",Maize,Local,Local,03/09/2026,2415,2415,2415
"Andhra Pradesh","YSR Kadapa","Proddatur APMC","Bengal Gram(Gram)(Whole)",Jawari/Local,Local,03/09/2026,6200,6200,6200
"Andhra Pradesh","Parvathipuram Manyam","Palakonda APMC","Green Gram(Moong)(Whole)","Green (Whole)",FAQ,03/09/2026,6500,6500,6500
"Andhra Pradesh",Anakapally,"Payakaraopeta APMC",Banana,Karpura,Local,03/09/2026,1500,1600,1550
"Andhra Pradesh",Krishna,"Pedana APMC","Black Gram(Urd Beans)(Whole)",Local,Local,03/09/2026,7800,8500,8400
"Andhra Pradesh",Kakinada,"Tuni APMC",Cashewnuts,Local(Raw),FAQ,03/09/2026,13000,13000,13000
"Andhra Pradesh",NTR,"Tiruvuru APMC",Maize,Hybrid,Local,03/09/2026,2400,2400,2400
"Andhra Pradesh","Sri Sathya Sai","Puttaparthi  APMC",Groundnut,F.A.Q,FAQ,03/09/2026,6400,6800,6600
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Banana,"Red Banana",Local,03/09/2026,7000,7500,7250
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,03/09/2026,7000,8000,7500
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Green Avare(W)","Green Avare (W)",Local,03/09/2026,6500,7000,6750
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,03/09/2026,4500,5000,4750
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )","Jack Fruit(Ripe)","Jack Fruit",Local,03/09/2026,2500,3000,2750
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Guava,"Guava Allahabad",Local,03/09/2026,5500,6000,5750
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Marigold(Calcutta),Marigold(Calcutta),Local,03/09/2026,16000,18000,17000
"Tamil Nadu",Salem,"Athur(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,03/09/2026,3500,4000,3750
"Uttar Pradesh",Pratapgarh,"Pratapgarh APMC",Wheat,Dara,FAQ,03/09/2026,2400,2400,2400
Telangana,Karimnagar,"V.Saidapur APMC",Paddy(Common),MTU-1010,FAQ,03/09/2026,2389,2389,2389
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )",Tomato,Other,Local,03/09/2026,2200,2500,2350
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )",Potato,Other,Local,03/09/2026,2600,2600,2600
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )","Bitter gourd",Other,Local,03/09/2026,3000,3200,3100
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,03/09/2026,3000,3600,3300
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )",Beetroot,Beetroot,Local,03/09/2026,3000,3000,3000
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,03/09/2026,3400,3400,3400
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,03/09/2026,3800,3800,3800
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )","Indian Beans(Seam)","Indian Beans (Seam)",Local,03/09/2026,4800,4800,4800
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )",Lemon,Lemon,Local,03/09/2026,17000,19000,18000
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )","Onion Green","Onion Green",Local,03/09/2026,6000,7000,6500
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai )",Brinjal,Round,Local,03/09/2026,3000,3500,3250
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,03/09/2026,3000,3500,3250
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,03/09/2026,4000,5000,4500
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,03/09/2026,2000,2500,2250
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,03/09/2026,4000,5000,4500
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,03/09/2026,4000,5000,4500
"Uttar Pradesh",Pillibhit,"Puranpur APMC",Paddy(Common),Other,FAQ,03/09/2026,2800,2800,2800
"Uttar Pradesh",Sonbhadra,"Robertsganj APMC",Garlic,Other,FAQ,03/09/2026,5000,5000,5000
Rajasthan,Rajsamand,"Rajsamand APMC",Tomato,Tomato,FAQ,03/09/2026,2000,2500,2250
"Uttar Pradesh",Bulandshahar,"Sikarpur APMC",Onion,Other,FAQ,03/09/2026,2500,2500,2500
"Uttar Pradesh",Firozabad,"Sirsaganj APMC",Potato,Other,FAQ,03/09/2026,500,500,500
Odisha,Dhenkanal,"Kamakhyanagar APMC",Cucumbar(Kheera),Cucumbar,"Grade A",03/09/2026,5000,5000,5000
"Uttar Pradesh",Amethi,"Sultanpur APMC",Wheat,Dara,FAQ,03/09/2026,2450,2450,2450
"Uttar Pradesh",Badaun,"Wazirganj APMC",Maize,Other,FAQ,03/09/2026,2000,2000,2000
"Uttar Pradesh",Hardoi,"Sandila APMC",Wood,Other,FAQ,03/09/2026,550,550,550
Nagaland,Wokha,"Baghty APMC","Bhindi(Ladies Finger)",Other,FAQ,03/09/2026,3000,3500,3200
"West Bengal",Bankura,"Khatra APMC",Rice,Common,FAQ,03/09/2026,3600,3750,3700
"West Bengal",Bankura,"Khatra APMC",Mustard,Mustard,FAQ,03/09/2026,6000,6700,6400
"Andhra Pradesh",Annamayya,"Mulakalacheruvu APMC",Tomato,Local,FAQ,03/09/2026,1200,2200,1800
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Orange,Darjeeling,Local,03/09/2026,8000,14000,11000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Grapes,Annabesahai,Local,03/09/2026,9000,10000,9500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Onion,Bellary,Local,03/09/2026,5200,5500,5350
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Tapioca,Tapioca,Local,03/09/2026,2500,3200,2850
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,03/09/2026,1500,1800,1650
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,03/09/2026,5400,6200,5800
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,03/09/2026,3400,4000,3700
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Coconut,Coconut,Local,03/09/2026,5600,6000,5800
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Carrot,Pusakesar,Local,03/09/2026,5000,5600,5300
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,03/09/2026,2800,3200,3000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Beetroot,Beetroot,Local,03/09/2026,5000,5800,5400
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Capsicum,Capsicum,Local,03/09/2026,5000,5600,5300
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,03/09/2026,10000,14000,12000
Keralam,Wayanad,"Pulpally Market",Paddy(Common),Other,Local,03/09/2026,3120,3140,3130
Keralam,Wayanad,"Pulpally Market","Banana - Green",Other,Local,03/09/2026,2100,2300,2200
"West Bengal",Darjeeling,"Karsiyang(Matigara) APMC",Cabbage,Other,FAQ,03/09/2026,2700,2900,2800
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )",Onion,Bellary,Local,03/09/2026,5000,6000,5500
Gujarat,Vadodara(Baroda),"Padra APMC","Bitter gourd",Other,FAQ,03/09/2026,1000,1500,1250
"Uttar Pradesh",Bulandshahar,"Gulavati APMC","Bottle gourd","Bottle Gourd",FAQ,03/09/2026,1500,1700,1600
Haryana,Hissar,"Barwala(Hisar) APMC",Cabbage,Cabbage,Local,03/09/2026,2000,2500,2250
Haryana,Hissar,"Barwala(Hisar) APMC",Onion,Onion,Local,03/09/2026,4000,4500,4250
Haryana,Hissar,"Barwala(Hisar) APMC",Cucumbar(Kheera),Cucumbar,Local,03/09/2026,2000,2500,2250
Haryana,Hissar,"Barwala(Hisar) APMC","Bottle gourd","Bottle Gourd",Local,03/09/2026,800,800,800
Haryana,Hissar,"Barwala(Hisar) APMC","Bitter gourd","Bitter Gourd",Local,03/09/2026,2000,2000,2000
Haryana,Kaithal,"Dhand APMC",Onion,Other,Medium,03/09/2026,3500,4500,4200
Punjab,Fazilka,"Jalalabad APMC","Green Chilli",Other,Medium,03/09/2026,3200,3500,3300
Punjab,Fazilka,"Jalalabad APMC",Guava,Guava,Medium,03/09/2026,2500,3000,2700
Punjab,Fazilka,"Jalalabad APMC",Pomegranate,Other,Medium,03/09/2026,13000,13000,13000
